ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,LOG_TYPE,CATEGORY,MEASURE,TARGETED_POP_GROUP,COMMENTS,NON_COMPLIANCE,DATE_IMPLEMENTED,SOURCE,SOURCE_TYPE,LINK,ENTRY_DATE,Alternative source
2627,Nauru,NRU,,,Pacific,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Taiwan donated to Nauru a covid-19 testing machine to Nauru to enable samples to be tested on the island,Not applicable,24/03/2020,Nauru Govt,Government,http://nauru-news.com/nauru-bulletin-24-march-2020/,26/03/2020,
2628,Nauru,NRU,,,Pacific,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Nauru halting Pacific Island seasonal worker visas as Australian and New Zealand borders close,Not applicable,24/03/2020,Nauru Govt,Government,http://nauru-news.com/nauru-bulletin-24-march-2020/,26/03/2020,
2629,Nauru,NRU,,,Pacific,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Nauru received Covid-19 response supplies inc PPE from WHO,Not applicable,27/02/2020,Nauru Govt,Government,http://nauru-news.com/nauru-bulletin-24-march-2020/,26/03/2020,
2630,Nauru,NRU,,,Pacific,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,5 residences identified as quarantine sites if required,Not applicable,20/03/2020,Nauru Govt,Government,http://nauru-news.com/nauru-bulletin-24-march-2020/,26/03/2020,
3381,Nauru,NRU,,,Pacific,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,"Taiwan funding Nauru's procurement of a second thermal imaging scanner to check incoming passengers for fever. Australia had provided about $US60,000 for the purchase of COVID-19 testing kits",Not applicable,01/04/2020,RNZ,Media,https://www.rnz.co.nz/international/pacific-news/413194/nauru-s-covid-19-preparations-boosted,04/01/2020,
3382,Nauru,NRU,,,Pacific,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,All ships must spend 14 days at sea without contact with other vessels before entering Nauru's port.,Refusal to enter the country,01/04/2020,RNZ,Media,https://www.rnz.co.nz/international/pacific-news/413194/nauru-s-covid-19-preparations-boosted,04/01/2020,
3500,Nauru,NRU,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,"The Asia Development Bank has given $US1.5 million grants to be divided between the Federated States of Micronesia, the Marshall Islands, Nauru and Tuvalu to help alleviate immediate financial, logistical and other constraints to prepare their health services",Not applicable,02/04/2020,RNZ,Media,https://www.rnz.co.nz/international/pacific-news/413240/adb-gives-grants-to-four-pacific-islands-to-assist-with-covid-19-response,02/04/2020,
4310,Nauru,NRU,,,Pacific,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,transit station -> observation station -> treatment station levels of quarantine/treatment established,Up to detention,04/04/2020,Nauru News,Government,http://nauru-news.com/national-emergency-management-minimisation-impacts-coronavirus-covid-19-regulations-2020/,07/04/2020,
4311,Nauru,NRU,,,Pacific,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,"no photography, livestreaming, twitter or social media permitted in designated residences for quarantine",Up to detention,04/04/2020,Nauru News,Government,http://nauru-news.com/national-emergency-management-minimisation-impacts-coronavirus-covid-19-regulations-2020/,07/04/2020,
4312,Nauru,NRU,,,Pacific,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Issuance of rules of residence for designated treatment houses. National Emergency for the Management and Minimisation of the Impacts of Coronavirus (COVID-19) Regulations 2020,Up to detention,04/04/2020,Nauru News,Government,http://nauru-news.com/national-emergency-management-minimisation-impacts-coronavirus-covid-19-regulations-2020/,07/04/2020,
4313,Nauru,NRU,,,Pacific,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Only Australian and New Zealand citizens and permanent residents are allowed entry into Nauru.,,,Intl SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,08/04/2020,
4314,Nauru,NRU,,,Pacific,Introduction / extension of measures,Lockdown,Lockdown of refugee/idp camps or other minorities,Yes,Calls for evacuation of Australian refugees from Nauru as island healthcare will not cope with outbreak,Not applicable,02/04/2020,RNZ,Media,https://www.rnz.co.nz/international/pacific-news/413230/covid-19-calls-for-evacuation-of-refugees-from-nauru-png,08/04/2020,
33,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Foreign tourists without negative covid-19 test from past 7 days,Not applicable,14/03/2020,Ministry of Home Affairs,Government,http://www.nepalimmigration.gov.np/post/updated-urgent-notice-regarding-travel-restriction-related-to-covid-19-dated-13t,14/03/2020,
43,Nepal,NPL,,,Asia,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Cancelation of large public events,Not applicable,10/03/2020,NepaliTimes,Media,https://www.nepalitimes.com/latest/nepal-postpones-international-events-as-fear-of-covid-19-intensifies/,14/03/2020,
55,Nepal,NPL,,,Asia,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,"Foreigners arriving in Nepal with valid business, study, work or offical visa (14 days)",Not applicable,14/03/2020,Ministry of Home Affairs,Government,http://www.nepalimmigration.gov.np/post/updated-urgent-notice-regarding-travel-restriction-related-to-covid-19-dated-13t,14/03/2020,
56,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure ,Yes,Closure of all land boarders to foreigners,Not applicable,14/03/2020,Ministry of Home Affairs,Government,http://www.nepalimmigration.gov.np/post/updated-urgent-notice-regarding-travel-restriction-related-to-covid-19-dated-13t,14/03/2020,
219,Nepal,NPL,Kathmandu,,Asia,Introduction / extension of measures,Public health measures,General recommendations,No,Avoid public gatherings including observing major festivals,Not applicable,05/03/2020,District Administration Office Kathmandu,Government,http://daokathmandu.moha.gov.np,15/03/2020,
227,Nepal,NPL,,,Asia,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,All arrivals into Nepal 14 day self-quarantine,Not available,13/03/2020,US State Department,Government,https://www.osac.gov/Content/Report/b954e2d7-7e75-47b1-bfbc-18304218f807,15/03/2020,
1251,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Nepal suspends trekking permits for foreigners to designated restricted areas of Nepal from March 15-April 30,Not applicable,15/03/2020,Nepal Immigration Dept,Government,http://www.nepalimmigration.gov.np/post/urgent-notice-regarding-suspension-of-trekking-permit,21/03/2020,
1252,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Ban on all international flights between 22-31 March.,Not applicable,22/03/2020,Nepali Times,Media,https://www.nepalitimes.com/latest/all-nepal-flights-cancelled-22-31-march/,21/03/2020,
1253,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,all long-distance public buses within Nepal would stop operating from 23 March for an indefinite period,Not applicable,23/03/2020,Nepali Times,Media,https://www.nepalitimes.com/latest/all-nepal-flights-cancelled-22-31-march/,21/03/2020,
1254,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure ,Yes,"Nepal announced the stoppage of all passengers arriving by air from Europe and West Asia, including transit passengers",Not applicable,18/03/2020,Nepali Times,Media,https://www.nepalitimes.com/latest/all-nepal-flights-cancelled-22-31-march/,21/03/2020,
1255,Nepal,NPL,,,Asia,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,There will be special health surveillance at the only four border checkpoints that are allowed between India and Nepal. ,Refusal to enter the country,23/03/2020,Nepali Times,Media,https://www.nepalitimes.com/latest/all-nepal-flights-cancelled-22-31-march/,21/03/2020,
1256,Nepal,NPL,,,Asia,Introduction / extension of measures,Public health measures,General recommendations,No,Nepalis advised to restrict all non-essential movement,Not available,23/03/2020,Nepali Times,Media,https://www.nepalitimes.com/latest/all-nepal-flights-cancelled-22-31-march/,21/03/2020,
1257,Nepal,NPL,,,Asia,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Nepalis advised not to gather in large groups,Not available,23/03/2020,Nepali Times,Media,https://www.nepalitimes.com/latest/all-nepal-flights-cancelled-22-31-march/,21/03/2020,
1258,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,No,Nepal government declared a temporary suspension of visas on arrival from March 7,Not applicable,07/03/2020,Nepali Times,Media,https://www.nepalitimes.com/latest/all-nepal-flights-cancelled-22-31-march/,21/03/2020,
1259,Nepal,NPL,,,Asia,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,"Nepal Army set up a quarantine zone at their headquarters in Tripureswor, Kathmandu. The camp, which has 54 tents that were gifted by the Chinese government, can accommodate 108 patients with 2 in each tent.",Not applicable,18/03/2020,Nepali Times,Media,https://www.nepalitimes.com/latest/nepal-armys-quarantine-zone/,21/03/2020,
1260,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,No,Visitors will still be allowed to enter Nepal but they will require a visa from a Nepali mission abroad and also a Coronavirus-free health certificate. The visa rule be effective 14 March to 30 April for now.,Refusal to enter the country,14/03/2020,Nepali Times,Media,https://www.nepalitimes.com/here-now/nepals-economy-already-weak-takes-direct-hit/,21/03/2020,
1261,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Nepali government has also cancelled all climbing expedition permits including Mt Everest for the spring season.,Refusal to enter the country,14/03/2020,Nepali Times,Media,https://www.nepalitimes.com/here-now/nepals-economy-already-weak-takes-direct-hit/,21/03/2020,
1262,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,The High-Level Coordination Committee also decided on Thursday to stop issuing labour permits for Nepali migrants seeking to go abroad for work. ,Not available,14/03/2020,Nepali Times,Media,https://www.nepalitimes.com/here-now/nepals-economy-already-weak-takes-direct-hit/,21/03/2020,
1263,Nepal,NPL,,,Asia,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Nepal government has arranged 100 isolation beds in several hospitals in Kathmandu and instructed provincial hospitals to make arrangements for isolation wards.,Not applicable,09/03/2020,The Diplomat,Media,https://thediplomat.com/2020/03/nepal-takes-steps-to-prepare-for-covid-19/,21/03/2020,
1264,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure ,Yes,"All passengers taking flights or transiting through Europe, West Asia, all the Gulf countries, Turkey, Malaysia, South Korea and Japan are subject to arrival restrictions in Nepal",Not available,18/03/2020,Nepal Immigration Dept,Government,http://www.nepalimmigration.gov.np,21/03/2020,
1265,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Additional health/documents requirements upon arrival,Yes,all Foreigners with a prior valid visa for Nepal have to submit a swab test PCR health certificate issued a maximum of 7 days before their arrival date to Nepal and must be submitted to the immigration office at TIA airport,Refusal to enter the country,13/03/2020,Nepal Immigration Dept,Government,http://www.nepalimmigration.gov.np,21/03/2020,
2598,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,No,Temporary shutdown of visa services March 22 - April 3. Extended to April 7,Not applicable,21/03/2020,Nepal Immigration,Government,http://www.nepalimmigration.gov.np,26/03/2020,
2599,Nepal,NPL,,,Asia,Introduction / extension of measures,Lockdown,Full lockdown,No,"the Nepal government decided to lockdown the whole country from 24 March at 6AM for one week till 31 March 6AM. This would be a much stricter stay-at-home order that would bring all movement to a halt and also close all government offices, businesses and shops. ",Arrest/Detention,24/03/2020,Nepali Times,Media,https://www.nepalitimes.com/banner/nepal-goes-into-lockdown-for-a-week/,26/03/2020,
2600,Nepal,NPL,,,Asia,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,Yes,hundreds of Nepalis who were prevented from crossing the border into Nepal on Monday were finally allowed in after a temperature test. ,Refusal to enter the country,23/03/2020,Nepali Times,Media,https://www.nepalitimes.com/banner/nepal-goes-into-lockdown-for-a-week/,26/03/2020,https://www.nepalitimes.com/latest/nepal-and-india-stop-nationals-in-each-others-countries/
2601,Nepal,NPL,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Limit product imports/exports,Yes,"Nepal’s demand for electricity has decreased dramatically since the country went into lockdown on 24 March in response to the COVID-19 pandemic. The Nepal Electricity Authority said that power consumption has fallen significantly following the shutdown of factories, hotels, and businesses. NEA has therefore stopped electricity imports from India. ",Not applicable,24/03/2020,Nepali Times,Media,https://www.nepalitimes.com/latest/nepal-power-glut-with-covid-19-shutdown/,26/03/2020,
2602,Nepal,NPL,,,Asia,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,"Under lockdown (Mar 24 - April 3), all remaining domestic flights and public transport have been stopped, and people barred from moving about unless it is for medical reasons or to buy essentials.",Arrest/Detention,24/03/2020,Nepali Times,Media,https://www.nepalitimes.com/banner/nepal-goes-into-lockdown-for-a-week/,26/03/2020,
